id,name,dataset,time_limit,memory_limit,rating,tags,complexity
p00539,JOI Park,AIZU,8000,262144,,,
p00540,Ball,AIZU,8000,262144,,,
p00541,Rampart,AIZU,8000,262144,,,
p00542,Selecting Subjects,AIZU,8000,262144,,,
p00543,Swapping Bibs,AIZU,8000,262144,,,
p00544,Russian Flag,AIZU,8000,262144,,,
p00545,Walking in JOI Kingdom,AIZU,8000,262144,,,
p00546,Zombie Island,AIZU,8000,262144,,,
p00547,Food stalls,AIZU,8000,524288,,,
p00548,Oranges,AIZU,1000,262144,,,
p00549,Collecting Stamps 2,AIZU,2000,262144,,,
p00550,Train Fare,AIZU,3000,262144,,,
p00551,Territory,AIZU,1000,262144,,,
p00552,Geologic Fault,AIZU,2000,262144,,,
p00553,Microwave,AIZU,8000,262144,,,
p00554,Point Card,AIZU,8000,262144,,,
p00555,Refreshment Area,AIZU,8000,262144,,,
p00556,Plush Toys,AIZU,8000,262144,,,
p00557,Ridge,AIZU,8000,262144,,,
p00558,Snake JOI,AIZU,8000,1048576,,,
p00559,Foehn Phenomena,AIZU,1000,262144,,,
p00560,Semiexpress,AIZU,1000,262144,,,
p00561,Kingdom of JOIOI,AIZU,4000,262144,,,
p00562,Soccer,AIZU,3000,262144,,,
p00563,Rope,AIZU,3000,262144,,,
p00564,Pencils,AIZU,8000,262144,,,
p00565,Sugoroku,AIZU,8000,262144,,,
p00566,Trunk Road,AIZU,8000,262144,,,
p00567,Mizuyokan,AIZU,8000,262144,,,
p00568,Deforestation,AIZU,8000,262144,,,
p00569,LthKthNumber,AIZU,8000,262144,,,
p00570,Stove,AIZU,1000,262144,,,
p00571,Art Exhibition,AIZU,1000,262144,,,
p00572,Dango Maker,AIZU,2000,262144,,,
p00573,Commuter Pass,AIZU,2000,262144,,,
p00574,Snake Escaping,AIZU,2000,65536,,,
p00575,Social Game,AIZU,2000,262144,,,
p00576,Sugoroku and Pieces,AIZU,2000,262144,,,
p00577,Circle Cross Stamps,AIZU,2000,262144,,,
p00578,Japan Sinks,AIZU,2000,262144,,,
p00579,Illumination,AIZU,2000,262144,,,
p00580,Seats,AIZU,5000,262144,,,
p00581,Bitaro the Brave,AIZU,1000,262144,,,
p00582,Exhibition,AIZU,1000,262144,,,
p00583,Growing Vegetables is Fun 3,AIZU,1000,262144,,,
p00584,Coin Collecting,AIZU,1000,262144,,,
p00585,Unique Cities,AIZU,1000,262144,,,
p00586,A + B Problem,AIZU,1000,131072,,,
p00587,Binary Tree Intersection And Union,AIZU,1000,131072,,,
p00588,Extraordinary Girl I,AIZU,1000,131072,,,
p00589,Extraordinary Girl II,AIZU,1000,131072,,,
p00590,Pair of Primes,AIZU,1000,131072,,,
p00591,Advanced Algorithm Class,AIZU,1000,131072,,,
p00592,Boring Commercials,AIZU,1000,131072,,,
p00593,JPEG Compression,AIZU,1000,131072,,,
p00594,What Color Is The Universe?,AIZU,5000,131072,,,
p00595,Greatest Common Divisor,AIZU,1000,131072,,,
p00596,Dominoes Arrangement,AIZU,1000,131072,,,
p00597,Finding the Largest Carbon Compound Given Its Long,AIZU,1000,131072,,,
p00598,Operations with Finite Sets,AIZU,1000,131072,,,
p00599,Combinatorial Topology,AIZU,5000,131072,,,
p00600,Computation of Minimum Length of Pipeline,AIZU,1000,131072,,,
p00601,Dominating Set,AIZU,5000,131072,,,
p00602,Fibonacci Sets,AIZU,1000,131072,,,
p00603,Riffle Shuffle,AIZU,1000,131072,,,
p00604,Cheating on ICPC,AIZU,1000,131072,,,
p00605,Vampirish Night,AIZU,1000,131072,,,
p00606,Cleaning Robot,AIZU,1000,131072,,,
p00607,Emacs-like Editor,AIZU,1000,131072,,,
p00608,Indian Puzzle,AIZU,1000,131072,,,
p00609,Amazing Graze,AIZU,1000,131072,,,
p00610,Cleaning Robot 2,AIZU,1000,131072,,,
p00611,Building Water Ways,AIZU,1000,131072,,,
p00612,Hedro's Hexahedron,AIZU,1000,131072,,,
p00613,A Piece of Cake,AIZU,1000,131072,,,
p00614,ICPC: Ideal Coin Payment and Change,AIZU,1000,131072,,,
p00615,Traffic Analysis,AIZU,1000,131072,,,
p00616,Cubes Without Holes,AIZU,1000,131072,,,
p00617,Simple GUI Application,AIZU,1000,131072,,,
p00618,Course Planning for Lazy Students,AIZU,1000,131072,,,
p00619,Kuru-Kuru Robot,AIZU,1000,131072,,,
p00620,Line Puzzle,AIZU,1000,131072,,,
p00621,Sleeping Cats,AIZU,5000,131072,,,
p00622,Monster Factory,AIZU,5000,131072,,,
p00623,Midnight Teatime,AIZU,5000,131072,,,
p00624,Dr. Nakamura's Lab.,AIZU,5000,131072,,,
p00625,Frisbee Dogs,AIZU,5000,131072,,,
p00626,Chocolate with Heart Marks,AIZU,5000,131072,,,
p00627,Kyudo: A Japanese Art of Archery,AIZU,1000,131072,,,
p00628,Yes,AIZU,1000,131072,,,
p00629,Selecting Teams Advanced to Regional,AIZU,1000,131072,,,
p00630,CamelCase,AIZU,1000,131072,,,
p00631,Split Up!,AIZU,1000,131072,,,
p00632,Ghost Buster!,AIZU,1000,131072,,,
p00633,Crop Circle,AIZU,1000,131072,,,
p00634,Provident Housewife,AIZU,1000,131072,,,
p00635,Building Houses,AIZU,1000,131072,,,
p00636,The Last Dungeon,AIZU,1000,131072,,,
p00637,Citation Format,AIZU,1000,131072,,,
p00638,Old Bridges,AIZU,1000,131072,,,
p00639,Accelerated Railgun,AIZU,1000,131072,,,
p00640,Distorted Love,AIZU,1000,131072,,,
p00641,Huge Family,AIZU,1000,131072,,,
p00642,Ben Toh,AIZU,1000,131072,,,
p00643,Rolling Dice,AIZU,1000,131072,,,
p00644,Winter Bells,AIZU,1000,131072,,,
p00645,Mysterious Onslaught,AIZU,8000,131072,,,
p00646,No Story,AIZU,1000,131072,,,
p00647,It's our delight!!,AIZU,1000,131072,,,
p00648,Watchin' TVA,AIZU,3000,131072,,,
p00649,Yanagi's Comic,AIZU,1000,131072,,,
p00650,The House of Huge Family,AIZU,1000,131072,,,
p00651,Legend of Storia,AIZU,3000,131072,,,
p00652,Cutting a Chocolate,AIZU,4000,131072,,,
p00653,School of Killifish,AIZU,6000,131072,,,
p00654,Squid Multiplication,AIZU,2000,131072,,,
p00655,FIMO sequence,AIZU,2000,131072,,,
p00656,BD Shelf,AIZU,5000,131072,,,
p00657,Rearranging Seats,AIZU,1000,131072,,,
p00658,The Tower,AIZU,2000,131072,,,
p00659,Popularity Estimation,AIZU,1000,131072,,,
p00660,High and Low Cube,AIZU,1000,131072,,,
p00661,Time Manipulation,AIZU,5000,131072,,,
p00662,The Great Summer Contest,AIZU,1000,131072,,,
p00663,SAT-EN-3,AIZU,1000,131072,,,
p00664,Cosmic Market,AIZU,5000,131072,,,
p00665,Everything Starts With Your Vote,AIZU,8000,131072,,,
p00666,World Domination,AIZU,1000,131072,,,
p00667,11224111122411,AIZU,2000,131072,,,
p00668,The Incubator,AIZU,5000,131072,,,
p00669,K Cards,AIZU,3000,131072,,,
p00670,Spellcasters,AIZU,3000,131072,,,
p00671,Live Schedule,AIZU,3000,131072,,,
p00672,Dimensional Analysis,AIZU,8000,131072,,,
p00673,School Excursion,AIZU,8000,131072,,,
p00674,Strawberry Cake,AIZU,3000,131072,,,
p00675,Sports Days,AIZU,8000,131072,,,
p00676,KND is So Sexy,AIZU,1000,262144,,,
p00677,Make KND So Fat,AIZU,3000,262144,,,
p00678,KND Runs for Sweets,AIZU,5000,262144,,,
p00679,KND Warp,AIZU,3000,262144,,,
p00680,KND Factory,AIZU,3000,262144,,,
p00681,Wall Breaker KND,AIZU,1000,262144,,,
p00682,Area of Polygons,AIZU,1000,131072,,,
p00683,A Simple Offline Text Editor,AIZU,1000,131072,,,
p00684,Calculation of Expressions,AIZU,1000,131072,,,
p00685,Board Arrangements for Concentration Games,AIZU,1000,131072,,,
p00686,Where's Your Robot?,AIZU,1000,131072,,,
p00687,Unable Count,AIZU,1000,131072,,,
p00688,Factorization of Quadratic Formula,AIZU,1000,131072,,,
p00689,Spiral Footrace,AIZU,1000,131072,,,
p00690,A Long Ride on a Railway,AIZU,1000,131072,,,
p00691,Fermat's Last Theorem,AIZU,1000,131072,,,
p00692,Patience,AIZU,1000,131072,,,
p00693,Cyber Guardian,AIZU,1000,131072,,,
p00694,Strange Key,AIZU,1000,131072,,,
p00695,Get a Rectangular Field,AIZU,1000,131072,,,
p00696,Multi-column List,AIZU,1000,131072,,,
p00697,Jigsaw Puzzles for Computers,AIZU,3000,131072,,,
p00698,Missing Numbers,AIZU,1000,131072,,,
p00699,Nets of Dice,AIZU,1000,131072,,,
p00700,Exploring Caves,AIZU,1000,131072,,,
p00701,Pile Up!,AIZU,1000,131072,,,
p00702,Kanglish:Analysis on Artificial Language,AIZU,1000,131072,,,
p00703,What is the Number in my Mind ?,AIZU,8000,131072,,,
p00704,Enclosing Circles,AIZU,1000,131072,,,
p00705,When Can We Meet?,AIZU,1000,131072,,,
p00706,Get Many Persimmon Trees,AIZU,1000,131072,,,
p00707,The Secret Number,AIZU,1000,131072,,,
p00708,Building a Space Station,AIZU,1000,131072,,,
p00709,Square Carpets,AIZU,1000,131072,,,
p00710,Hanafuda Shuffle,AIZU,1000,131072,,,
p00711,Red and Black,AIZU,1000,131072,,,
p00712,Unit Fraction Partition,AIZU,1000,131072,,,
p00713,Circle and Points,AIZU,8000,131072,,,
p00714,Water Tank,AIZU,1000,131072,,,
p00715,Name the Crossing,AIZU,8000,131072,,,
p00716,Ohgas' Fortune,AIZU,1000,131072,,,
p00717,Polygonal Line Search,AIZU,1000,131072,,,
p00718,Numeral System,AIZU,1000,131072,,,
p00719,Traveling by Stagecoach,AIZU,5000,131072,,,
p00720,Earth Observation with a Mobile Robot Team,AIZU,5000,131072,,,
p00721,Cleaning Robot,AIZU,8000,131072,,,
p00722,Dirichlet's Theorem on Arithmetic Progressions,AIZU,1000,131072,,,
p00723,Organize Your Train part II,AIZU,1000,131072,,,
p00724,Hexerpents of Hexwamp,AIZU,15000,131072,,,
p00725,Curling 2,AIZU,1000,131072,,,
p00726,The Genome Database of All Space Life,AIZU,5000,131072,,,
p00727,Secrets in Shadows,AIZU,8000,131072,,,
p00728,ICPC Score Totalizer Software,AIZU,1000,131072,,,
p00729,Analyzing Login/Logout Records,AIZU,3000,131072,,,
p00730,Cut the Cake,AIZU,1000,131072,,,
p00731,Cliff Climbing,AIZU,3000,131072,,,
p00732,Twirl Around,AIZU,8000,131072,,,
p00733,Dr. Podboq or: How We Became Asymmetric,AIZU,5000,131072,,,
p00734,Equal Total Scores,AIZU,1000,131072,,,
p00735,Monday-Saturday Prime Factors,AIZU,3000,131072,,,
p00736,How can I satisfy thee? Let me count the ways...,AIZU,1000,131072,,,
p00737,Twirling Robot,AIZU,5000,131072,,,
p00738,Roll-A-Big-Ball,AIZU,5000,131072,,,
p00739,ICPC: Intelligent Congruent Partition of Chocolate,AIZU,8000,131072,,,
p00740,Next Mayor,AIZU,1000,131072,,,
p00741,How Many Islands?,AIZU,1000,131072,,,
p00742,Verbal Arithmetic,AIZU,10000,131072,,,
p00743,Discrete Speed,AIZU,1000,131072,,,
p00744,Cards,AIZU,8000,131072,,,
p00745,Tighten Up!,AIZU,8000,131072,,,
p00746,Pablo Squarson's Headache,AIZU,8000,131072,,,
p00747,Amazing Mazes,AIZU,8000,131072,,,
p00748,Pollock's conjecture,AIZU,8000,131072,,,
p00749,Off Balance,AIZU,8000,131072,,,
p00750,The Most Powerful Spell,AIZU,8000,131072,,,
p00751,Old Memories,AIZU,8000,131072,,,
p00752,Laser Beam Reflections,AIZU,8000,131072,,,
p00753,Chebyshev's Theorem,AIZU,8000,131072,,,
p00754,The Balance of the World,AIZU,8000,131072,,,
p00755,Identically Colored Panels Connection,AIZU,8000,131072,,,
p00756,And Then. How Many Are There?,AIZU,8000,131072,,,
p00757,Planning Rolling Blackouts,AIZU,8000,131072,,,
p00758,Watchdog Corporation,AIZU,8000,131072,,,
p00759,A Broken Door,AIZU,8000,131072,,,
p00760,Millennium,AIZU,8000,131072,,,
p00761,Recurring Decimals,AIZU,8000,131072,,,
p00762,Biased Dice,AIZU,8000,131072,,,
p00763,Railway Connection,AIZU,8000,131072,,,
p00764,Chain-Confined Path,AIZU,8000,131072,,,
p00765,Generic Poker,AIZU,8000,131072,,,
p00766,Patisserie ACM,AIZU,8000,131072,,,
p00767,Integral Rectangles,AIZU,8000,131072,,,
p00768,ICPC Ranking,AIZU,8000,131072,,,
p00769,Hierarchical Democracy,AIZU,8000,131072,,,
p00770,Prime Caves,AIZU,8000,131072,,,
p00771,Anchored Balloon,AIZU,8000,131072,,,
p00772,Rotate and Rewrite,AIZU,8000,131072,,,
p00773,Tax Rate Changed,AIZU,8000,131072,,,
p00774,Chain Disappearance Puzzle,AIZU,8000,131072,,,
p00775,Vampire,AIZU,8000,131072,,,
p00776,Encryption System,AIZU,8000,131072,,,
p00777,Bridge Removal,AIZU,8000,131072,,,
p00778,A Die Maker,AIZU,8000,131072,,,
p00779,Don't Cross the Circles!,AIZU,8000,131072,,,
p00780,Goldbach's Conjecture,AIZU,8000,131072,,,
p00781,Lattice Practices,AIZU,8000,131072,,,
p00782,Mobile Phone Coverage,AIZU,8000,131072,,,
p00783,Napoleon's Grumble,AIZU,8000,131072,,,
p00784,Pipeline Scheduling,AIZU,8000,131072,,,
p00785,Triangle Partition,AIZU,8000,131072,,,
p00786,BUT We Need a Diagram,AIZU,8000,131072,,,
p00787,Digital Racing Circuil,AIZU,8000,131072,,,
p00788,Rational Irrationals,AIZU,8000,131072,,,
p00789,Square Coins,AIZU,8000,131072,,,
p00790,Die Game,AIZU,8000,131072,,,
p00791,Trapezoids,AIZU,8000,131072,,,
p00792,Mirror Illusion,AIZU,8000,131072,,,
p00793,Heavenly Jewels,AIZU,8000,131072,,,
p00794,Walking Ant,AIZU,8000,131072,,,
p00795,Co-occurrence Search,AIZU,8000,131072,,,
p00796,Lost in Space,AIZU,8000,131072,,,
p00797,Family Tree,AIZU,8000,131072,,,
p00798,Push!!,AIZU,8000,131072,,,
p00799,Pump up Batteries,AIZU,8000,131072,,,
p00800,The Devil of Gravity,AIZU,8000,131072,,,
p00801,Numoeba,AIZU,8000,131072,,,
p00802,Telescope,AIZU,8000,131072,,,
p00803,Starship Hakodate-maru,AIZU,8000,131072,,,
p00804,e-market,AIZU,8000,131072,,,
p00805,Fishnet,AIZU,8000,131072,,,
p00806,77377,AIZU,8000,131072,,,
p00807,Beehives,AIZU,8000,131072,,,
p00808,Young,AIZU,8000,131072,,,
p00809,Nim,AIZU,8000,131072,,,
p00810,Super Star,AIZU,8000,131072,,,
p00811,Calling Extraterrestrial Intelligence Again,AIZU,8000,131072,,,
p00812,Equals are Equals,AIZU,8000,131072,,,
p00813,GIGA Universe Cup,AIZU,8000,131072,,,
p00814,Life Line,AIZU,8000,131072,,,
p00815,Map of Ninja House,AIZU,8000,131072,,,
p00816,Shredding Company,AIZU,8000,131072,,,
p00817,True Liars,AIZU,8000,131072,,,
p00818,Viva Confetti,AIZU,8000,131072,,,
p00819,Unreliable Message,AIZU,8000,131072,,,
p00820,Lagrange's Four-Square Theorem,AIZU,8000,131072,,,
p00821,Area of Polygons,AIZU,8000,131072,,,
p00822,Weather Forecast,AIZU,8000,131072,,,
p00823,Molecular Formula,AIZU,8000,131072,,,
p00824,Gap,AIZU,8000,131072,,,
p00825,Concert Hall Scheduling,AIZU,8000,131072,,,
p00826,Monster Trap,AIZU,8000,131072,,,
p00827,The Balance,AIZU,8000,131072,,,
p00828,Make a Sequence,AIZU,8000,131072,,,
p00829,Leaky Cryptography,AIZU,8000,131072,,,
p00830,Pathological Paths,AIZU,8000,131072,,,
p00831,Confusing Login Names,AIZU,8000,131072,,,
p00832,Dice Puzzle,AIZU,8000,131072,,,
p00833,Color the Map,AIZU,8000,131072,,,
p00834,Inherit the Spheres,AIZU,8000,131072,,,
p00835,Crossing Prisms,AIZU,8000,131072,,,
p00836,Sum of Consecutive prime Numbers,AIZU,8000,131072,,,
p00837,Book Replacement,AIZU,8000,131072,,,
p00838,Colored Cubes,AIZU,8000,131072,,,
p00839,Organize Your Train,AIZU,8000,131072,,,
p00840,Mobile Computing,AIZU,8000,131072,,,
p00841,Atomic Car Race,AIZU,8000,131072,,,
p00842,Network Mess,AIZU,8000,131072,,,
p00843,Bingo,AIZU,8000,131072,,,
p00844,Shy Polygons,AIZU,8000,131072,,,
p00845,How I Wonder What You Are!,AIZU,8000,131072,,,
p00846,How I Mathematician Wonder What You Are!,AIZU,8000,131072,,,
p00847,Cubic Eight-Puzzle,AIZU,8000,131072,,,
p00848,Sum of Different Primes,AIZU,8000,131072,,,
p00849,Manhattan Wiring,AIZU,8000,131072,,,
p00850,Power Calculus,AIZU,8000,131072,,,
p00851,Polygons on the Grid,AIZU,8000,131072,,,
p00852,The Best Name for Your Baby,AIZU,8000,131072,,,
p00853,Enjoyable Commutation,AIZU,8000,131072,,,
p00854,And Then There Was One,AIZU,8000,131072,,,
p00855,Prime Gap,AIZU,8000,131072,,,
p00856,Minimal Backgammon,AIZU,8000,131072,,,
p00857,Lowest Pyramid,AIZU,8000,131072,,,
p00858,Geometric Map,AIZU,8000,131072,,,
p00859,Slim Span,AIZU,8000,131072,,,
p00860,The Morning after Halloween,AIZU,8000,131072,,,
p00861,Bug Hunt,AIZU,8000,131072,,,
p00862,Most Distant Point from the Sea,AIZU,8000,131072,,,
p00863,The Teacher's Side of Math,AIZU,8000,131072,,,
p00864,Grey Area,AIZU,8000,131072,,,
p00865,Expected Allowance,AIZU,8000,131072,,,
p00866,Stopped Watches,AIZU,8000,131072,,,
p00867,Digits on the Floor,AIZU,8000,131072,,,
p00868,Spherical Mirrors,AIZU,8000,131072,,,
p00869,Traveling Cube,AIZU,8000,131072,,,
p00870,Search of Concatenated Strings,AIZU,8000,131072,,,
p00871,Top Spinning,AIZU,8000,131072,,,
p00872,Common Polynomial,AIZU,8000,131072,,,
p00873,Zigzag,AIZU,8000,131072,,,
p00874,Cubist Artwork,AIZU,8000,131072,,,
p00875,Repeated Substitution with Sed,AIZU,8000,131072,,,
p00876,Swimming Jam,AIZU,8000,131072,,,
p00877,Separate Points,AIZU,8000,131072,,,
p00878,Origami Through-Hole,AIZU,8000,131072,,,
p00879,Chemist's Math,AIZU,8000,131072,,,
p00880,Malfatti Circles,AIZU,8000,131072,,,
p00881,Twenty Questions,AIZU,8000,131072,,,
p00882,Hobby on Rails,AIZU,8000,131072,,,
p00883,Infected Land,AIZU,8000,131072,,,
p00884,Membership Management,AIZU,8000,131072,,,
p00885,Balloon Collecting,AIZU,8000,131072,,,
p00886,Towns along a Highway,AIZU,8000,131072,,,
p00887,Awkward Lights,AIZU,8000,131072,,,
p00888,The Two Men of the Japanese Alps,AIZU,8000,131072,,,
p00889,Find the Multiples,AIZU,8000,131072,,,
p00890,Test Case Tweaking,AIZU,8000,131072,,,
p00891,Where's Wally,AIZU,8000,131072,,,
p00892,Intersection of Two Prisms,AIZU,8000,131072,,,
p00893,Matrix Calculator,AIZU,8000,131072,,,
p00894,Gift from the Goddess of Programming,AIZU,8000,131072,,,
p00895,The Sorcerer's Donut,AIZU,8000,131072,,,
p00896,Weaker than Planned,AIZU,8000,131072,,,
p00897,Long Distance Taxi,AIZU,8000,262144,,,
p00898,Driving an Icosahedral Rover,AIZU,8000,131072,,,
p00899,City Merger,AIZU,8000,131072,,,
p00900,Captain Q's Treasure,AIZU,8000,131072,,,
p00901,ASCII Expression,AIZU,8000,131072,,,
p00902,Encircling Circles,AIZU,8000,131072,,,
p00903,Round Trip,AIZU,8000,131072,,,
p00904,Ginkgo Numbers,AIZU,8000,131072,,,
p00905,Stylish,AIZU,8000,131072,,,
p00906,One-Dimensional Cellular Automaton,AIZU,8000,131072,,,
p00907,Find the Outlier,AIZU,8000,131072,,,
p00908,Sliding Block Puzzle,AIZU,8000,131072,,,
p00909,Never Wait for Weights,AIZU,8000,131072,,,
p00910,Let There Be Light,AIZU,8000,131072,,,
p00911,Company Organization,AIZU,8000,131072,,,
p00912,Beautiful Spacing,AIZU,8000,131072,,,
p00913,Cubic Colonies,AIZU,8000,131072,,,
p00914,Equal Sum Sets,AIZU,8000,131072,,,
p00915,The Last Ant,AIZU,8000,131072,,,
p00916,Count the Regions,AIZU,8000,131072,,,
p00917,Clock Hands,AIZU,8000,131072,,,
p00918,Dragon's Cruller,AIZU,8000,131072,,,
p00919,Directional Resemblance,AIZU,8000,131072,,,
p00920,Longest Chain,AIZU,8000,262144,,,
p00921,Don't Burst the Balloon,AIZU,8000,131072,,,
p00922,Hidden Tree,AIZU,8000,131072,,,
p00923,|C(O||W||A*RD*||S)* CROSSWORD Puzzle|,AIZU,8000,262144,,,
p00924,Bit String Reordering,AIZU,1000,262144,,,
p00925,Miscalculation,AIZU,1000,262144,,,
p00926,Shopping,AIZU,1000,262144,,,
p00927,Space Golf,AIZU,1000,262144,,,
p00928,Automotive Navigation,AIZU,5000,262144,,,
p00929,There is No Alternative,AIZU,3000,262144,,,
p00930,Flipping Parentheses,AIZU,5000,262144,,,
p00931,Cornering at Poles,AIZU,3000,262144,,,
p00932,Sweet War,AIZU,1000,262144,,,
p00933,Exhibition,AIZU,8000,262144,,,
p00934,L Jumps,AIZU,3000,262144,,,
p00935,Decimal Sequences,AIZU,1000,262144,,,
p00936,Squeeze the Cylinders,AIZU,1000,262144,,,
p00937,Sibling Rivalry,AIZU,2000,262144,,,
p00938,Wall Clocks,AIZU,1000,262144,,,
p00939,Bringing Order to Disorder,AIZU,1000,262144,,,
p00940,Deadlock Detection,AIZU,2000,262144,,,
p00941,Do Geese See God?,AIZU,3000,262144,,,
p00942,Rotating Cutter Bits,AIZU,3000,262144,,,
p00943,Routing a Marathon Race,AIZU,3000,262144,,,
p00944,Post Office Investigation,AIZU,3000,262144,,,
p00945,Min-Max Distance Game,AIZU,1000,262144,,,
p00946,Rearranging a Sequence,AIZU,2000,262144,,,
p00947,Quality of Check Digits,AIZU,1000,262144,,,
p00948,Distribution Center,AIZU,3000,262144,,,
p00949,Hidden Anagrams,AIZU,10000,262144,,,
p00950,Infallibly Crack Perplexing Cryptarithm,AIZU,2000,262144,,,
p00951,Three Kingdoms of Bourdelot,AIZU,4000,262144,,,
p00952,Placing Medals on a Binary Tree,AIZU,4000,262144,,,
p00953,Animal Companion in Maze,AIZU,2000,262144,,,
p00954,Skinny Polygon,AIZU,3000,262144,,,
p00955,Cover the Polygon with Your Disk,AIZU,5000,262144,,,
p00956,Black and White Boxes,AIZU,2000,262144,,,
p00957,Secret of Chocolate Poles,AIZU,1000,262144,,,
p00958,Parallel Lines,AIZU,10000,1048576,,,
p00959,Medical Checkup,AIZU,2000,262144,,,
p00960,Making Perimeter of the Convex Hull Shortest,AIZU,10000,262144,,,
p00961,Black or White,AIZU,2000,262144,,,
p00962,Pizza Delivery,AIZU,2000,262144,,,
p00963,Rendezvous on a Tetrahedron,AIZU,1000,262144,,,
p00964,Homework,AIZU,2000,262144,,,
p00965,Starting a Scenic Railroad Service,AIZU,2000,262144,,,
p00966,String Puzzle,AIZU,2000,262144,,,
p00967,Counting Cycles,AIZU,4000,262144,,,
p00968,Digits Are Not Just Characters,AIZU,2000,262144,,,
p00969,Arithmetic Progressions,AIZU,5000,262144,,,
p00970,Emergency Evacuation,AIZU,3000,262144,,,
p00971,Shortest Common Non-Subsequence,AIZU,5000,262144,,,
p00972,Eulerian Flight Tour,AIZU,3000,262144,,,
p00973,Fair Chocolate-Cutting,AIZU,2000,262144,,,
p00974,What Goes Up Must Come Down,AIZU,2000,262144,,,
p00975,Four-Coloring,AIZU,2000,262144,,,
p00976,Ranks,AIZU,3000,262144,,,
p00977,Colorful Tree,AIZU,5000,262144,,,
p00978,Sixth Sense,AIZU,5000,262144,,,
p00979,Fast Forwarding,AIZU,2000,262144,,,
p00980,Estimating the Flood Risk,AIZU,2000,262144,,,
p00981,Wall Painting,AIZU,6000,262144,,,
p00982,Twin Trees Bros.,AIZU,3000,262144,,,
p00983,Reordering the Documents,AIZU,4000,262144,,,
p00984,Halting Problem,AIZU,3000,262144,,,
p00985,Ambiguous Encoding,AIZU,2000,262144,,,
p00986,Parentheses Editor,AIZU,2000,262144,,,
p00987,One-Way Conveyors,AIZU,2000,262144,,,
p00988,Fun Region,AIZU,2000,262144,,,
p00989,Draw in Straight Lines,AIZU,3000,262144,,,
p00990,ID,AIZU,1000,262144,,,
p00991,Grid,AIZU,1000,262144,,,
p00992,War,AIZU,1000,262144,,,
p00993,Numbers,AIZU,1000,262144,,,
p00994,Connect,AIZU,5000,262144,,,
p00995,Dungeon,AIZU,2000,262144,,,
p00996,Dice,AIZU,6000,262144,,,
p00997,Dungeon (II),AIZU,2000,262144,,,
p00998,RMQ,AIZU,5000,262144,,,
p00999,Rental DVD Shop NEO,AIZU,1000,131072,,,
p01000,Independent Research,AIZU,8000,131072,,,
p01001,General of Taiko,AIZU,8000,131072,,,
p01002,Smartphone Game,AIZU,8000,131072,,,
p01003,Doragoso Ball,AIZU,8000,262144,,,
p01004,Balloon Contest,AIZU,8000,131072,,,
p01005,The Humans Braving the Invaders,AIZU,2000,131072,,,
p01006,Nasty Boys,AIZU,1000,131072,,,
p01007,Matrix Operations,AIZU,2000,131072,,,
p01008,Last One,AIZU,1000,131072,,,
p01009,Room of Time and Spirit,AIZU,2000,131072,,,
p01010,Light Source,AIZU,8000,131072,,,
p01011,Prize Game,AIZU,2000,131072,,,
p01012,Planarian Regeneration,AIZU,1000,131072,,,
p01013,Cone Cut,AIZU,8000,131072,,,
p01014,Rolling Block,AIZU,5000,131072,,,
p01015,J's Final Problem,AIZU,2000,131072,,,
p01016,Password,AIZU,1000,262144,,,
p01017,Yu-kun Likes Rectangles,AIZU,1000,262144,,,
p01018,Warping Girl,AIZU,1000,262144,,,
p01019,Cheat Case,AIZU,1000,262144,,,
p01020,Lonely Adventurer,AIZU,1000,262144,,,
p01021,Remainder Zero,AIZU,3000,262144,,,
p01022,Yu-kun Likes Building Block,AIZU,1000,262144,,,
p01023,Caterpillar,AIZU,1000,262144,,,
p01024,Sum of Last Digits,AIZU,1000,262144,,,
p01025,Hanimon,AIZU,3000,262144,,,
p01026,Witch Craft Moves,AIZU,3000,262144,,,
p01027,WW,AIZU,8000,262144,,,
p01028,Yu-kun Likes an Integer,AIZU,3000,262144,,,
p01029,Yu-kun Likes Letters in the English Alphabet,AIZU,3000,262144,,,
